Teks|Sentimen
[USERNAME] Dulu dosen valuasi bisnis saya pernah bilang kalo dalam kurun waktu &gt 5 tahun grafik sahamnya naik terus, dia lama2 akan turun karena udah mencapai puncak harga tertingginya dia (lupa istilahnya apa). Makanya beliau tidak menyarankan untuk beli saham UNVR|Negatif
Alper Kulak, Direktur PT Unilever Indonesia Tbk (UNVR), mengajukan permohonan pengunduran diri dari jabatannya sebagai Direktur pada 13 Juni 2023 dan berlaku efektif per 13 Juli 2023. UNVR akan mengadakan RUPS untuk menindaklanjuti pengunduran diri tersebut. [HASHTAG] [HASHTAG] [HASHTAG] [URL]|Netral
"[USERNAME] belilah saham yg produk nya ada di sekitar kita!"" Auto buy UNVR, biasa pemula hehe"""|Negatif
[USERNAME] Masyarakat kan banyak, volatilitas harga itu karna ada bid dan offer, ya selagi growth sih, semua sepakat. Sama kayak unvr 2017-2018 sangat mudah merekomendasikan buy UNVR DPR nya 100% lagi.|Positif
Pemodal asing kembali melanjutkan penjualan bersih (net sell), kelima saham ini, yaitu BBNI, BBCA, TLKM, INDF, dan UNVR [URL]|Negatif
[USERNAME] [USERNAME] Bisa dicek history dividen th lalu bro. Cek yg ada dividen interimnya bysanya akhir th. Contohnya ntr UNVR bysanya november ✌🏻|Netral
AMMN, TPIA, dan UNVR yg tadinya masuk top 10 begitu dihitung porsi free floatnya digantikan GOTO, AMRT, dan UNTR Free float adalah porsi saham yg dimiliki masyarakat selain 1. Pemegang saham pengendali 2. Kepemilikan signifikan &gt 5% 3. Direksi dan komisaris 4. Saham Tresuri|Netral
IHSG Sesi I Melemah ke 6.876, Saham BBCA, TLKM hingga UNVR Merah [URL]|Negatif
BEDAH SAHAM: Siasat Unilever Indonesia (UNVR) Genjot Penjualan - Media Asuransi [URL]|Netral
Saham UNVR kembali direvisi turun sekuritas berikut, begitu juga dengan prospek kinerjanya. [URL]|Negatif
Laba bersih $SIDO kembali tertekan di Q2 2023, alhasil sahamnya ditekan market. Mirip kasus UNVR dulu yang mana saham ini layak dihargai mahal karena kualitasnya, namun ketika kualitas turun, harga sahamnya pun dengan mudah turun. [URL]|Negatif
Sekian ulasan singkat $UNVR dr saya. Semoga bs jd sedikit referensi. Jd masih mau beli saham emiten yg produknya kita pake sehari2 gak nih?|Negatif
PT Unilever Indonesia Tbk (UNVR) akan menyelenggarakan [HASHTAG] Luar Biasa pada 30 Agustus 2023 pukul 10.30 WIB. Pemegang [HASHTAG] yang namanya tercatat dalam Daftar Pemegang Saham UNVR pada 7 Agustus 2023 pukul 16.00 WIB berhak hadir atau diwakili dalam acara tersebut. [HASHTAG] [HASHTAG] [URL]|Netral
Kian Luntur BlackRock di Saham Unilever (UNVR) [URL]|Negatif
Karena Crypto masih belum bergerak, Gw mau coba experimen, apakah Strategy ini juga cocok untuk di Saham Indo, dengan Cek TF Weekly untuk Liat Macro Trend nya List Pertama: $UNVR [URL]|Netral
Harga saham UNVR anjlok ke level terendah baru dalam 14 bulan terakhir. Tak hanya itu, sekuritas ini memangkas turun taget kinerja tahun ini [URL]|Negatif
Analis Kompak Pangkas Rekomendasi &amp Target Harga Saham UNVR [URL]|Negatif
PT Unilever Indonesia Tbk (UNVR) akan menyelenggarakan rapat umum pemegang saham luar biasa (RUPSLB) pada 30 Agustus 2023. [URL]|Netral
Saham UNVR direvisi turun, seiring dengan penurunan laba bersih perseroan [URL]|Negatif
IHSG Dibuka Menguat, Cek Rekomendasi Saham MAPI, BIRD, dan UNVR Hari ini (18/7) [URL]|Positif
BY JO inves d saham : BBCA, BBRI, BYAN, TLKM, ASII, n UNVR dari 10 saham berkapitalisasi terbesar BEI : [URL]|Netral
PT Unilever Indonesia Tbk (UNVR) telah memublikasikan Laporan Keuangan Kuartal I 2023. Pendapatan UNVR turun 2,16% dan Laba Bersih merosot 30,48% dibandingkan dengan periode yang sama pada tahun lalu. [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL]|Negatif
PT Salim Ivomas Pratama Tbk (SIMP) akan membagikan dividen sebesar Rp15 per saham. PT Transkon Jaya Tbk (TRJA): Rp3 per saham. PT Unilever Indonesia Tbk (UNVR): Rp71 per saham. [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL]|Positif
Hari ini cum dividen ASRM (Rp 65), BIRD (Rp 72), CFIN (Rp 100), DVLA (Rp 78), MAPA (Rp 40), GPRA (Rp 1), LSIP (Rp53), AMFG (Rp 80)SIMP (Rp 15)TRJA (Rp 3), dan UNVR (Rp 71). Cum right issue MIDI. Tiap pemegang 625 saham berhak menebus 100 saham baru di harga Rp 270).|Netral
PT Unilever Indonesia Tbk (UNVR) mengubah jadwal pembagian dividen. UNVR akan membagikan dividen sebesar Rp2.708.650.000.000 atau Rp71 per saham. [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL]|Positif
Asing Catat Net Sell Rp307 M di Saham UNVR Sejak Awal Tahun, Ada Apa? [URL]|Negatif
IHSG berpeluang menguat menuju level 6.742 pada perdagangan hari ini, Selasa (4/7/2023). Saham ARTO, MDKA, ADRO, hingga UNVR menjadi pilihan analis hari ini. [URL]|Positif
IHSG berpeluang menguat dan menguji resistance level 6.730. Phintraco Sekuritas rekomendasikan saham ASII, BBRI, ADRO, AKRA, ISAT, UNVR, ANTM dan SRTG. [URL]|Positif
IHSG diproyeksi menguat menguji harga 6.750 pada perdagangan hari ini Selasa, (4/7/2023). Saham GOTO, UNVR, INDY, dan PTBA berpotensi cuan. [URL]|Positif
IHSG berpeluang menguat ke 6.772 pada hari ini, Selasa (4/7/2023). MNC Sekuritas rekomendasikan saham ARTO, MDKA, MTEL, dan UNVR. [URL]|Positif
PT RMK Energy Tbk (RMKE) akan membagikan dividen sebesar Rp7 per saham. PT Sillo Maritime Perdana Tbk (SHIP): Rp17,5 per saham. PT Unilever Indonesia Tbk (UNVR): Rp71 per saham. [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL]|Positif
Keliatannya psikologis diri belum ke arah investor. Krn bisa lihat di aplikasi setiap hari kerja, ada kecenderungan lebih seru lihat saham yg turun naiknya cepet. Eitss Modal jangan sampai amblas. Sempat beli ACES, UNVR, JSMR yg gak dipegang lama2. Rugi di admin &amp byr broker aja|Negatif
Dividen UNVR dan ICBP UNVR-Unilever Indonesia Rp 71, per saham Dividen yield 1,66% plus interim yg sdh dibagi Des 2022, Total Rp 140, per saham Dividen Yield 3,27% ICBP-Indofood CBP Rp 188, per saham Dividen yield 1,68%|Positif
Rapat Umum Pemegang Saham Tahunan (RUPST) PT Unilever Indonesia, Tbk. (UNVR) pada Kamis (22/6) menyetujui pembagian dividen final dengan nilai total sekitar Rp2,7 triliun atau Rp71 per saham. Selengkapnya [URL]|Positif
Dengan total saham Unilever Indonesia (UNVR) mencapai 38,15 miliar, maka dividen final berjumlah Rp71 per saham dan secara total Rp140 per saham. [URL]|Positif
[USERNAME] Saya punya saham UNVR di average 4000. Ada masalah? 🤔|Netral
[USERNAME] Kapok deh gandengan tangan ama UNVR. Pegang saham sejak 2017, sampe awal tahun ini rugi 7jt. Sakit hati. Jual semua.|Negatif
[USERNAME] [USERNAME] Tadi ada oma-oma sambil antre, cerita beli saham UNVR dan ORI 001 zaman tahun 2005. Saya terdiam dan mengangguk. Dinasehati saat muda, jangan boros-boros! 😂 Selesai RUPS malah ketemu ibu-ibu di Chatime. Anaknya kerja di Unilever, malahan curhat soal anaknya.|Netral
Investor Unilever Indonesia (UNVR) dapat dividen Rp 71 per lembar saham. [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL]|Positif
Kepengen kemudian sadar diri ga punya saham unvr|Netral
[USERNAME] RUPS UNVR jelas banyak yang ikut, kalo saham gorengan entahlah 😆|Positif
PT Unilever Indonesia Tbk (UNVR) memutuskan pembagian dividen tunai final tahun buku 2022 sebesar Rp71 per saham [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL]|Positif
IHSG melemah 0,75 persen ke 6.652 pada penutupan perdagangan hari ini (22/6/2023). Saham Unilever (UNVR) juga terpantau turun usai bagi dividen Rp2,70 triliun. [URL]|Negatif
RUPST Unilever Indonesia (UNVR) menyepakati pembagian dividen final dari laba bersih 2022 sebesar Rp71 per saham atau Rp2,70 triliun. [URL]|Positif
Apresiasi mendalam dari saya kepada PT Unilever Indonesia Tbk (UNVR). Atas apresiasi kepada pemegang saham minoritas yang menghadiri RUPS Tahunan. Souvenir dan konsumsi begitu lengkap dan banyak. Tidak banyak, emiten yang seperti ini souvenirnya. [HASHTAG] [URL]|Positif
Berhubung pukul 13.00 baru bisa memasuki ruangan RUPS UNVR. Jadilah saya makan siang dulu. Tadi sudah bertemu perwakilan Unilever Indonesia, menyambut para pemegang saham yang datang. [HASHTAG] [URL]|Netral
IHSG menguat 0,63 persen ke 6.702,62 pada penutupan perdagangan hari ini, Rabu (21/6/2023) Saham big caps ASII, UNVR hingga BBCA terpantau parkir di zona hijau. [URL]|Positif
Beberapa saham big cap seperti UNVR dan dan BBCA menguat pada awal perdagangan IHSG hari ini. [URL]|Positif
[USERNAME] HMSP dan UNVR blucip juga kan. Kalau pemodal besar buang portofolionya, harga saham nyungsep juga kok.|Negatif
[USERNAME] Pernah multi bagger dari UVCR gara2 mau beli UNVR tapi typo jadi UVCR.|Negatif
Indeks Bisnis-27 ditutup melemah bersama IHSG, ditekan pelemahan saham MIKA, UNVR dan AMRT. [URL]|Negatif
"sebagai contoh saham unvr. untuk saya yg masuk market di awal tahun 2014. edukasinya selalu mengatakan unvr sudah mahal"" tapi sahamnya malah naik trus sampai beberapa tahun kedepan"""|Positif
IHSG Hari Ini Diramal Memerah, Cek Rekomendasi Saham ADRO, UNVR, EMTK hingga MAPI [URL]|Negatif
Indeks Bisnis-27 ditutup melemah 0,25 persen ke level 591,59 pada perdagangan hari ini, (14/6/2023), tertekan pelemahan saham MAPI, BBNI, UNVR.  [URL]|Negatif
PT Unilever Indonesia Tbk (UNVR) akan menyelenggarakan RUPS Tahunan pada 22 Juni 2023 pukul 13.30 WIB. Pemegang saham yang namanya tercatat dalam Daftar Pemegang Saham UNVR pada 23 Mei 2023 pukul 16.00 WIB berhak hadir atau diwakili dalam acara tersebut. [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL]|Netral
[USERNAME] [USERNAME] [USERNAME] Ngertisaham juga sama aja tukang pompom. Waktu unve anjlok disuruh borong terus sama dia, waktu gw komen liat2 dulu jgn asal borong aja eh gw diblok. Waktu gw komen unvr baru turun setengahnya, jd yg kena pompom keseret ke bawah banyak banget|Negatif
IHSG hari ini berpeluang melanjutkan penguatan menuju 6.764 dengan rekomendasi saham pilihannya adalah ASSA, BRIS, INKP, UNVR, GOTO, NCKL, INKP, dan HRUM. [URL]|Positif
IHSG hari ini berpeluang menguat pada rentang 6.694-6.764 dengan sejumlah saham rekomendasi seperti ASSA, BRIS, INKP dan UNVR. [URL]|Positif
MNC Sekuritas: IHSG Menguat, Saham ASSA Hingga UNVR Berpeluang Untung [URL]|Positif
Akhir Juni, deretan saham consumer goods seperti $ICBP $INDF $UNVR bakal bagi dividen. Kalau mau siap-siap berburu dividen dari mereka bisa buy dari sekarang. Begini ramalan dividen untuk saham consumer goods: [URL]|Positif
[USERNAME] [USERNAME] Waduhhh jngn kan bbca, bbri juga gapapa, saham unvr juga seneng banget 🤣|Positif
BRI Danareksa Sekuritas: IHSG berpotensi Menguat, Cermati Saham DOID, UNVR, dan ASSA [URL]|Positif
porto reksadana, merupakan saham potensi multibagger Karena saham mcap kecil dan tidak dikenal tidak mungkin di rekomendasikan Manajer reksadan tidak akan dipecat jika rugi membeli bbca atau unvr(ibm pada contoh lynch) Tapi dapat dipertanyakan jika beli saham mcap kecil|Netral
Harga saham UNVR habis ini naik 🤣|Positif
Saham ANTM, RALS, TBIG, dan UNVR menjadi pilihan MNC Sekuritas hari ini ketika IHSG diproyeksikan bakal menguat hari ini. [URL]|Positif
Rekomendasi Saham Hari Ini 31 Mei 2023 ANTM, RALS, TBIG, dan UNVR dari MNC Sekuritas. (Zi) [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL]|Positif
yg megang saham UNVR ketar ketir 📉|Negatif
Saham PGAS, UNVR dan KLBF mantap berada di zona nyaman dan memimpin penguatan Indeks Bisnis-27. [URL]|Positif
Pantes saham unvr mrosot terus 😀😀😀|Negatif
Saham yang menjadi pilihan bagi penguat IHSG hari ini adalah UNVR, SMGR, JPFA dan CPIN. [URL]|Positif
[USERNAME] Bandingin bitcoin kok sama saham yg lagi naik, gak sekalian bandingin $pepe sama unvr 🤣|Negatif
[USERNAME] Jelek bgt, w kira proto w paling jelek, ternyata ini lebih jelek, porto w jelek gara gara unvr si🌝|Negatif
[USERNAME] Unvr keuangannya masih jelek, adro cyclical, harus terus averaging sampe 5 taun kedepan|Negatif
[USERNAME] [USERNAME] Justru unvr yang laporan keuangannya ga sehat 🤣|Negatif
[USERNAME] Ya banyak, paling nyesek di $unvr [URL]|Negatif
Minus 4.3 jt an di UNVR Udah 2 tahun yah aku nunggu, tapi ga ada hasil apapun Kalo gini mending cl aja kali ya pindahkan ke saham bank kayaknya sampe kapanpun ga akan naik itu unvr|Negatif
Indeks Bisnis-27 ditutup menguat bersama dengan penguatan beberapa saham konstituennya seperti MAPI, TBIG, hingga UNVR. [URL]|Positif
Indeks Bisnis-27 menguat 0,33 persen ke posisi 590,16 seiring dengan menguatnya indeks, saham TBIG, UNVR, dan ADRO pesta cuan. [URL]|Positif
Ada yang tahu saham dari minyak goreng [HASHTAG] ? 😆 Kita ada webinar loh tanggal 27 Mei ini bareng Ko Bernad88, daftar kuy 👇🏻 [URL] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL]|Netral
5 saham consumer goods yg akan cuan terbaik di Indonesia pada tahun 2023 adalah: 1. Indofood CBP Sukses Makmur Tbk (ICBP), 2. Matahari Putra Prima Tbk (MPPA), 3. Mustika Ratu Tbk (MRAT), 4. Gudang Garam Tbk (GGRM) dan 5. Unilever Indonesia Tbk (UNVR).|Positif
Saham Unilever Indonesia (UNVR) hari ini ditutup naik 1,14 persen, dan telah menguat 7,23 persen dalam lima hari perdagangan terakhir. [URL]|Positif
[USERNAME] Kinerja saham UNVR masih minus sampai skrg dibanding 2021|Negatif
[USERNAME] [USERNAME] jaman sekarang masih milih saham unvr lucu sih wkwkwk|Negatif
[USERNAME] Saham unvr turun karena... Ada produk wings..klo produk wings ga prnh ada ga mungkin saham nya kek gitu...🤣🤣|Negatif
[USERNAME] Hahahahahha apalah arti minus yang penting gue punya saham $UNVR 😭🤪|Negatif
[USERNAME] [USERNAME] Harus tega, saya saja berani cutloss $unvr [URL]|Negatif
IHSG berpeluang menuju 6.868 dan 7.060 dengan rekomendasi saham pilihan BNI Sekuritas KLBF, UNVR, hingga ISAT. [URL]|Positif
Indeks Bisnis-27 ditutup menguat 0,01 persen ke level 609,79. Saham UNVR, BBRI, hingga TOWR juga cuan. [URL]|Positif
Margin Mengarah Pemulihan, Rekomendasi Saham Unilever (UNVR) Upgrade Jadi Buy [URL]|Positif
Sebelum Pasar Buka: [HASHTAG] libur panjang, bagaimana sentimen pasar? Bagaimana sektor consumer non-cyclical? efek Inflasi? [HASHTAG] ? Apakah institusi menggunakan seasonalities? Mulai pagi dgn briefing investasi, sebelum pasar buka. Ep.27 [HASHTAG] [HASHTAG] [URL]|Netral
[USERNAME] Unvr aja susah balik kok... Apalagi goto 🙂|Negatif
[USERNAME] saham UNVR sahan bagus tapi udah pada titik jenuh growthnya. tinggalin influencer yg masih nyuruh beli unvr [HASHTAG] biar lebih unpopular lagi|Negatif
[USERNAME] [USERNAME] [USERNAME] sambil menemani nyusrugnya harga saham UNVR|Negatif
Jelang lebaran, sejumlah investor jumbo termasuk BlackRock Inc. belanja saham Unilever Indonesia (UNVR). [URL]|Positif
[USERNAME] [USERNAME] Dari sisi pbv sudah mahal... sudah di atas 1.. jadi harus terus tumbuh laba nya.. klo ndak ya harga sahamnya dihukum market pake kekuatan bulan.. sudah terjadi di $unvr [URL]|Negatif
[USERNAME] Pastikan perusahaannya tidak banyak utang &amp cash flownya positif. Jangan kaya saya beli UNVR waktu 8500an, skrg sisa 4000. Sakit banget.|Negatif
[USERNAME] [USERNAME] Klo dibandingin sektor sejenis memang lebih mahal sih. Tapi secara historis sebetulnya UNVR sudah murah, dibanding beberapa tahun terakhir. Tapi karena fundamentalnya ga membaik, harganya turun terus. Disclaimer, gue ga punya UNVR wkwkwk.|Negatif
[USERNAME] [USERNAME] masalahnya ini unvr pbv nya ampe hampir 40x gan, hampir 8x lipat pbv bca 😂|Negatif
IHSG diprediksi dapat melakukan rebound di perdagangan hari ini Kamis (13/4/2023) dengan rekomendasi saham INKP, MEDC, TBIG, dan UNVR. [URL]|Positif
MNC Sekuritas: Perhatikan Level IHSG Ini, Intip Peluang Cuan Saham INKP Hingga UNVR [URL]|Positif
Laba Direvisi Naik, Target Harga Saham Unilever (UNVR) justru Direvisi Turun ke Rp 5.000 [URL]|Negatif
[USERNAME] Short selling adalah mekanisme mencari keuntungan dari saham yang dinilai overprice (lebih mahal dari nilai intrinsiknya). Contoh, saham UNVR (disclaimer: hanya contoh ya): 1) Harga UNVR per 3 April 23 = 4,270 dengan PER 30.36 2) PER Sektor Barang Konsumen = 19.94. Dengan PER…|Netral
Analis merekomendasikan investor untuk mencermati saham UNVR, ICBP, BMRI, JSMR, ITMG, ASII, dan BSDE. [URL]|Positif
[USERNAME] 10lot unvr sama aja saya modalin kopi sama gula sekilo di pantry ... paham ya|Negatif
Indeks Harga Saham Gabungan (IHSG) pada perdagangan kemarin ditutup turun 0,45% yang dipimpin oleh penurunan saham BUKA, GOTO, dan UNVR. [URL]|Negatif
🇮🇩 In: Indeks Bisnis-27 dibuka menguat seiring dengan penguatan IHSG. Indeks Bisnis-27 dibuka terdorong saham-saham seperti KLBF, UNVR, dan AKRA. [HASHTAG] [HASHTAG] [URL]|Positif
IHSG dibuka menguat pada pembukaan perdagangan hari ini dan bergerak ke zona hijau, Jumat (24/3/2023) dengan saham BBCA, KLBF, dan UNVR menghijau. [URL]|Positif
Saya terakhir ikut RUPS itu $UNVR tahun 2019 di Tangerang. Bawa pulang produk2nya. 🤣 Bahkan ada Bapak2 yang bawa koper kosong saat RUPS, saya kira habis dari hotel, ternyata untuk ngebungkus. Mantappp. 😆 Setelah itu gak pernah hold saham lama lagi jadi gak pernah ikut.|Netral
Njirr baru tau w ternyata saham sekelas UNVR aja yang 2 taun lalu di gadang² saham bluechip bisa ambles gila gila an. Jadi takut sendiri njirr mau nyoba buy and hold saham consumer atau medical|Negatif
Indeks Bisnis-27 Dibuka melemah 0,66 persen ke level 565,66. Dari 27 konstituen, tercatat 13 saham melemah termasuk di dalamnya ADRO, UNVR hingga SMGR. [URL]|Negatif
IHSG berpotensi lakukan rebound pada perdagangan hari ini (15/3/2023) pada kisaran 6.600 hingga 6.700. Saham UNVR, AMRT, INDF, dan MIKA layak untuk dicermati. [URL]|Positif
Lupa punya twitt ini wkwk, btw ni saham semua kena CL 🥲 walaupun MPMX sma UNVR sempat memanjakan mata tapi akhirnya CL juga 🤣🤣 sekian dan trima kasihh, HIDUP CUT LOSE !!|Negatif
PT Chandra Asri Pacific Tbk (TPIA) bertransformasi jadi perusahaan yang kian lengkap. Selain petrokimia, TPIA juga menggarap infrastruktur. [URL] [HASHTAG] [HASHTAG] [HASHTAG]|Positif
[USERNAME] [USERNAME] Pantesan om PP lepas beberapa saham TPIA kemarin2|Negatif
PT Chandra Asri Tbk (TPIA) sebagai pemain besar di industri petrokimia terus menaikkan kelasnya dengan melakukan lompatan ke industri kimia. [URL] [HASHTAG] [HASHTAG] [HASHTAG]|Positif
Manuver Prajogo Pangestu Lepas Miliaran Saham Chandra Asri (TPIA) [URL]|Negatif
[USERNAME] [USERNAME] TPIA saham aneh ga si? BRPT masih mending lah wkwk|Negatif
IHSG Jatuh Tinggalkan 7.300, Saham Bank Jumbo Merah Bareng ASII-TPIA [URL]|Negatif
Saham Prajogo Pangestu CUAN, BRPT, BREN, TPIA Bebani IHSG, Cek Prospeknya [URL]|Negatif
Saham menarik besok $LIVE $HYGN $RSCH Big money $BREN $CUAN $TPIA $BRPT All in pak PP|Positif
[USERNAME] Di saham om beliin TPIA atau BREN hahaha|Positif
Besok senin saham pak PP yg naik apa ya? Like nunggu BRPT naik lama bgt, TPIA ini jg udh mulai tanda meroket|Positif
Halo, GISERS! ✨ Berikut update insight saham hari ini, udah pada cuan berapa persen nih?? [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [URL]|Netral
IHSG Ditutup Menguat ke 7.335, Saham HUMI, TPIA hinga CUAN Melesat [URL]|Positif
Saat IHSG hari ini menghijau, pemodal serok cuan tebal berkat barisan saham ini, termasuk TPIA. [URL] [HASHTAG] [HASHTAG] [HASHTAG]|Positif
IHSG Dibuka Menguat, Saham BREN &amp TPIA Milik Prajogo Pangestu Naik [URL]|Positif
Kemaren bgt beli $TPIA di 4180 hari ini udah di 4410. Mau nangis wooy gapernah sebesar ini sejarah saham gue|Positif
Firstt ada saham pak PP nih yaitu TPIA yang bisa kamu Buy. Secara teknikal posisi di Bottoming Area jadi ada potensi buat menguat loh Kamu bisa beli di Area terbaik pada range 4000-4200 dan Stoploss jika Closing di bawah level 3900 [URL]|Positif
Untuk saham top gainer &amp top loser hari ini: Top Gainer RDTX, Rp. 14,575 (+575) BBSI, Rp. 4,100 (+460) PTSP, Rp. 1,790 (+290) Top Loser TPIA, Rp. 4,100 (-1,000) CUAN, Rp. 6,575 (-725) BREN, Rp. 5,050 (-400) [URL]|Netral
